lon,lat,tags,timestamp,version,changeset,id,geometry
11.4094436,48.7294062,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hundsbergerstraße', 'public_transport': 'stop_position'}",1608715915,11,96311178,2110916960,POINT (11.4094436 48.7294062)
11.481501,48.7921425,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kösching-Desching, Raffinerietor', 'public_transport': 'stop_position'}",1661985310,2,125631264,8268340101,POINT (11.481501 48.7921425)
11.4486819,48.7853648,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Deschinger Straße', 'public_transport': 'stop_position'}",1608980966,5,96447323,2115743361,POINT (11.4486819 48.7853648)
11.427506,48.7518509,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Eigenheimstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,12,119718441,492730783,POINT (11.427506 48.7518509)
11.4130288,48.7787405,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Leharstraße', 'public_transport': 'stop_position'}",1609259801,7,96615678,1528614543,POINT (11.4130288 48.7787405)
11.3743461,48.7733414,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Parreutstraße', 'public_transport': 'stop_position'}",1609152582,3,96528965,3932090474,POINT (11.3743461 48.7733414)
11.3742972,48.7728594,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Parreutstraße', 'public_transport': 'stop_position'}",1609152582,3,96528965,3932090473,POINT (11.3742972 48.7728594)
11.4576885,48.738242,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Meinlettenstraße', 'public_transport': 'stop_position'}",1608905572,2,96423928,3937835417,POINT (11.4576885 48.738242)
11.4581789,48.7381162,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Meinlettenstraße', 'public_transport': 'stop_position'}",1608905572,2,96423928,3937835416,POINT (11.4581789 48.7381162)
11.4390375,48.7850592,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Augraben', 'public_transport': 'stop_position'}",1609117346,7,96502984,2113550616,POINT (11.4390375 48.7850592)
11.4418339,48.7847927,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Nobelstraße', 'public_transport': 'stop_position'}",1609117346,9,96502984,279202098,POINT (11.4418339 48.7847927)
11.4452606,48.7953087,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Kreuzäcker', 'public_transport': 'stop_position'}",1609605767,3,96815584,5895854213,POINT (11.4452606 48.7953087)
11.4910179,48.7952655,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kösching-Desching, Ortsmitte', 'public_transport': 'stop_position'}",1609174947,7,96550119,2115743371,POINT (11.4910179 48.7952655)
11.4906943,48.7950812,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kösching-Desching, Ortsmitte', 'public_transport': 'stop_position'}",1609174947,8,96550119,2115743369,POINT (11.4906943 48.7950812)
11.4767043,48.7709943,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seidelbaststraße', 'public_transport': 'stop_position'}",1609000166,8,96458294,527347718,POINT (11.4767043 48.7709943)
11.4910022,48.7658755,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Müllverwertungsanlage (MVA)', 'public_transport': 'stop_position'}",1609000166,6,96458294,2118957619,POINT (11.4910022 48.7658755)
11.4207679,48.7749658,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lannerstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position', 'ref:IFOPT': 'de:09161:8049'}",1668594756,9,128982879,2113472048,POINT (11.4207679 48.7749658)
11.4051594,48.7302241,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lechermannstraße', 'public_transport': 'stop_position'}",1609259801,6,96615678,2110916985,POINT (11.4051594 48.7302241)
11.4060608,48.7289798,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kirchstraße', 'public_transport': 'stop_position'}",1608715915,8,96311178,2113472047,POINT (11.4060608 48.7289798)
11.41516,48.7384186,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Langgasse', 'public_transport': 'stop_position'}",1608715915,4,96311178,3828188267,POINT (11.41516 48.7384186)
11.4151311,48.7386219,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Langgasse', 'public_transport': 'stop_position'}",1608715915,8,96311178,1852633225,POINT (11.4151311 48.7386219)
11.3960735,48.7308993,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hagauer Straße', 'public_transport': 'stop_position', 'ref:IFOPT': 'de:09161:270'}",1668593869,8,128982128,653869663,POINT (11.3960735 48.7308993)
11.4055173,48.728777,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kirchstraße', 'public_transport': 'stop_position'}",1608715915,8,96311178,2113472045,POINT (11.4055173 48.728777)
11.4240362,48.751091,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mendlstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,7,119718441,2115743373,POINT (11.4240362 48.751091)
11.4248209,48.7512604,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mendlstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,7,119718441,2115743374,POINT (11.4248209 48.7512604)
11.4537172,48.7395795,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Stadtweg', 'public_transport': 'stop_position'}",1608905572,6,96423928,2113717345,POINT (11.4537172 48.7395795)
11.4523143,48.7401171,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Stadtweg', 'public_transport': 'stop_position'}",1647959272,7,118781230,2113717346,POINT (11.4523143 48.7401171)
11.4632877,48.7362135,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Niederfelder Straße', 'public_transport': 'stop_position'}",1608905572,9,96423928,92629163,POINT (11.4632877 48.7362135)
11.4640774,48.7359046,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Niederfelder Straße', 'public_transport': 'stop_position'}",1608905572,3,96423928,3937774651,POINT (11.4640774 48.7359046)
11.421953,48.7683163,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': 'Haderstraße 1', 'name': 'Zentraler Omnibusbahnhof (ZOB)', 'public_transport': 'stop_position'}",1634708178,30,112725694,334288059,POINT (11.421953 48.7683163)
11.4224222,48.760255,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Christoph-Scheiner-Gymnasium', 'public_transport': 'stop_position'}",1614373816,14,100074986,2113472028,POINT (11.4224222 48.760255)
11.4196109,48.7617172,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Taschenturm', 'public_transport': 'stop_position'}",1614373816,11,100074986,2113472089,POINT (11.4196109 48.7617172)
11.4191635,48.7619955,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Taschenturm', 'public_transport': 'stop_position'}",1614373816,13,100074986,1189883648,POINT (11.4191635 48.7619955)
11.4252331,48.7684107,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '20', 'name': 'Zentraler Omnibusbahnhof (ZOB)', 'public_transport': 'stop_position'}",1609676152,10,96843664,2109379881,POINT (11.4252331 48.7684107)
11.424926,48.7685646,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': 'F', 'name': 'Zentraler Omnibusbahnhof (ZOB)', 'public_transport': 'stop_position'}",1609676152,1,96843664,8286089324,POINT (11.424926 48.7685646)
11.4428458,48.7343705,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Martin-Hemm-Straße', 'public_transport': 'stop_position'}",1608994425,6,96454697,865008041,POINT (11.4428458 48.7343705)
11.47188,48.7697621,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Marienplatz', 'public_transport': 'stop_position'}",1609000166,9,96458294,249721591,POINT (11.47188 48.7697621)
11.471047,48.7696171,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Marienplatz', 'public_transport': 'stop_position'}",1609000166,8,96458294,669466657,POINT (11.471047 48.7696171)
11.4155059,48.7313783,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Einbogen', 'public_transport': 'stop_position'}",1648129620,8,118865952,2110916947,POINT (11.4155059 48.7313783)
11.4147198,48.7308638,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Einbogen', 'public_transport': 'stop_position'}",1608715915,8,96311178,2110916946,POINT (11.4147198 48.7308638)
11.4225681,48.7799362,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi AG - MS308', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1649950285,4,119718441,5923859584,POINT (11.4225681 48.7799362)
11.4363339,48.7446032,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '1', 'name': 'Ingolstadt, Hauptbahnhof', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'Ingolstädter Verkehrsgesellschaft mbH', 'public_transport': 'stop_position'}",1668242548,18,128804161,975729488,POINT (11.4363339 48.7446032)
11.4311638,48.7542832,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Rankestraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,15,119718441,1834196096,POINT (11.4311638 48.7542832)
11.4311842,48.7542375,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Rankestraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,9,119718441,3828188285,POINT (11.4311842 48.7542375)
11.4544926,48.7792161,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Grundnerstraße', 'public_transport': 'stop_position'}",1609174947,5,96550119,2119037607,POINT (11.4544926 48.7792161)
11.4328175,48.7394663,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Fauststraße', 'public_transport': 'stop_position'}",1608715915,9,96311178,1852675976,POINT (11.4328175 48.7394663)
11.4161385,48.7353204,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Beim Schmalzbuckel', 'public_transport': 'stop_position'}",1608715915,9,96311178,769272679,POINT (11.4161385 48.7353204)
11.4161732,48.7351044,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Beim Schmalzbuckel', 'public_transport': 'stop_position'}",1608715915,4,96311178,3828188257,POINT (11.4161732 48.7351044)
11.4830174,48.745681,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi-Sportpark', 'public_transport': 'stop_position'}",1609000166,3,96458294,3927465214,POINT (11.4830174 48.745681)
11.4828517,48.745919,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi-Sportpark', 'public_transport': 'stop_position'}",1609000166,3,96458294,3927465216,POINT (11.4828517 48.745919)
11.4243006,48.7684541,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '13', 'name': 'Zentraler Omnibusbahnhof (ZOB)', 'public_transport': 'stop_position'}",1609676152,4,96843664,3828188299,POINT (11.4243006 48.7684541)
11.3634271,48.7977,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Gaimersheim, Gymnasium', 'public_transport': 'stop_position'}",1608939284,6,96437434,961766134,POINT (11.3634271 48.7977)
11.4463683,48.7788466,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Unterhaunstädter Weg', 'public_transport': 'stop_position'}",1608980966,8,96447323,1507612723,POINT (11.4463683 48.7788466)
11.4474425,48.7816297,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hölderlinstraße', 'public_transport': 'stop_position'}",1608980966,6,96447323,2115743364,POINT (11.4474425 48.7816297)
11.4001737,48.7812603,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi - GVZ, Halle L', 'public_transport': 'stop_position'}",1609067344,2,96479713,5923859582,POINT (11.4001737 48.7812603)
11.3979879,48.7822119,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi AG - PHT', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1635885491,6,113301705,4025152725,POINT (11.3979879 48.7822119)
11.3823151,48.7758566,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'MX269', 'public_transport': 'stop_position'}",1634708178,2,112725694,9133071576,POINT (11.3823151 48.7758566)
11.3833058,48.7821558,"{'bus': 'yes', 'name': 'Lilienthalstr.32-34 (EFS)', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1635928007,1,113319995,9220734442,POINT (11.3833058 48.7821558)
11.3750113,48.7614939,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Spitzlmühle', 'public_transport': 'stop_position'}",1609152581,6,96528965,1839933218,POINT (11.3750113 48.7614939)
11.4480735,48.7616237,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Breslauer Straße', 'public_transport': 'stop_position'}",1648714550,6,119147501,2119037601,POINT (11.4480735 48.7616237)
11.4509803,48.7914793,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lentinger Straße', 'public_transport': 'stop_position'}",1609511944,3,96773955,3844833683,POINT (11.4509803 48.7914793)
11.3898551,48.7723493,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi-Ring/Am Westpark', 'public_transport': 'stop_position'}",1609152581,7,96528965,1166984260,POINT (11.3898551 48.7723493)
11.4127224,48.7906553,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi AG - T12', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1649950285,9,119718441,3425070388,POINT (11.4127224 48.7906553)
11.4144946,48.7812464,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi - Senefelderstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1643917217,18,116978151,1427494710,POINT (11.4144946 48.7812464)
11.4146411,48.7810326,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi - Senefelderstraße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1643917217,7,116978151,8254139110,POINT (11.4146411 48.7810326)
11.3832379,48.7747455,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Friedrichshofener Straße', 'public_transport': 'stop_position'}",1609496345,6,96764070,1183307984,POINT (11.3832379 48.7747455)
11.3803564,48.7770252,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Epos', 'public_transport': 'stop_position'}",1634708178,3,112725694,6261746090,POINT (11.3803564 48.7770252)
11.4005091,48.768357,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Haltmayrstraße', 'public_transport': 'stop_position'}",1609152581,6,96528965,2113472036,POINT (11.4005091 48.768357)
11.4013548,48.7683514,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Haltmayrstraße', 'public_transport': 'stop_position'}",1609152581,7,96528965,2113472031,POINT (11.4013548 48.7683514)
11.4917366,48.7743225,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Käthe-Kruse-Straße', 'public_transport': 'stop_position'}",1609000166,3,96458294,2118957618,POINT (11.4917366 48.7743225)
11.3891413,48.7723297,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi-Ring/Am Westpark', 'public_transport': 'stop_position'}",1609333234,7,96669025,1166984259,POINT (11.3891413 48.7723297)
11.4249011,48.7769527,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Stadtwerke / Continental', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1642970976,8,116514693,3117010309,POINT (11.4249011 48.7769527)
11.4249321,48.7766252,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Stadtwerke / Continental', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1642970976,5,116514693,3834050784,POINT (11.4249321 48.7766252)
11.4544066,48.7619914,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Egerlandstraße', 'public_transport': 'stop_position'}",1610036216,3,97120352,2119037602,POINT (11.4544066 48.7619914)
11.4439493,48.7627297,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Liegnitzer Straße', 'public_transport': 'stop_position'}",1641485889,8,115843973,1542094249,POINT (11.4439493 48.7627297)
11.4501717,48.7407336,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Geisenfelder Straße', 'public_transport': 'stop_position'}",1608905572,6,96423928,2113717349,POINT (11.4501717 48.7407336)
11.4496026,48.7408836,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Geisenfelder Straße', 'public_transport': 'stop_position'}",1608905572,8,96423928,2108948504,POINT (11.4496026 48.7408836)
11.4388595,48.7583631,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Saturn-Arena', 'public_transport': 'stop_position'}",1608905572,7,96423928,2113472068,POINT (11.4388595 48.7583631)
11.3955979,48.7846049,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi AG - GVZ, Halle N', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1635885491,2,113301705,9212652599,POINT (11.3955979 48.7846049)
11.4395707,48.7923593,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Beilngrieser Straße', 'public_transport': 'stop_position'}",1609024908,8,96468964,2113544755,POINT (11.4395707 48.7923593)
11.4316436,48.7665874,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Technische Hochschule', 'public_transport': 'stop_position'}",1608849050,10,96404083,2110382405,POINT (11.4316436 48.7665874)
11.4317169,48.7664366,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Technische Hochschule', 'public_transport': 'stop_position'}",1631990726,12,111386238,2110382404,POINT (11.4317169 48.7664366)
11.4625095,48.7554242,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Auwaldsee', 'public_transport': 'stop_position'}",1608905572,6,96423928,1757124325,POINT (11.4625095 48.7554242)
11.4746856,48.7523431,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Altwasserweg', 'old_name': 'Altwasserweg / Lebenshilfe', 'public_transport': 'stop_position'}",1640689552,2,115464796,251005327,POINT (11.4746856 48.7523431)
11.4703859,48.7483669,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Eriagstraße', 'public_transport': 'stop_position'}",1608905572,1,96423928,8259716039,POINT (11.4703859 48.7483669)
11.4706135,48.7484144,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Eriagstraße', 'public_transport': 'stop_position'}",1608905572,8,96423928,17201062,POINT (11.4706135 48.7484144)
11.4772145,48.7711017,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seidelbaststraße', 'public_transport': 'stop_position'}",1609000166,5,96458294,2118957624,POINT (11.4772145 48.7711017)
11.4809001,48.7724986,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mailing, Schule', 'public_transport': 'stop_position'}",1609000166,6,96458294,2118957622,POINT (11.4809001 48.7724986)
11.484181,48.7729025,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hackerstraße', 'public_transport': 'stop_position'}",1648477663,1,119024990,9613318462,POINT (11.484181 48.7729025)
11.4851973,48.7730059,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hackerstraße', 'public_transport': 'stop_position'}",1609000166,5,96458294,2118957617,POINT (11.4851973 48.7730059)
11.4612507,48.7342408,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Eichelanger', 'public_transport': 'stop_position'}",1609117346,4,96502984,1602102055,POINT (11.4612507 48.7342408)
11.4622824,48.7346423,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Am Eichelanger', 'public_transport': 'stop_position'}",1609117346,4,96502984,3120507334,POINT (11.4622824 48.7346423)
11.3841629,48.7857792,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lilienthalstraße', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1635928007,5,113319995,5916128225,POINT (11.3841629 48.7857792)
11.3850461,48.7731001,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'MX336', 'public_transport': 'stop_position'}",1634708178,2,112725694,9133071577,POINT (11.3850461 48.7731001)
11.4521163,48.7716877,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kurt-Huber-Straße', 'public_transport': 'stop_position'}",1608994425,6,96454697,2118016232,POINT (11.4521163 48.7716877)
11.4357242,48.786069,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mariengarten', 'public_transport': 'stop_position'}",1609024908,6,96468964,1636343549,POINT (11.4357242 48.786069)
11.4355936,48.7875669,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mariengarten', 'public_transport': 'stop_position'}",1609024908,5,96468964,2119043630,POINT (11.4355936 48.7875669)
11.4380827,48.7800615,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lena-Christ-Straße', 'public_transport': 'stop_position'}",1609024908,9,96468964,2113550619,POINT (11.4380827 48.7800615)
11.4370788,48.780259,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lena-Christ-Straße', 'public_transport': 'stop_position'}",1609024908,10,96468964,2089221804,POINT (11.4370788 48.780259)
11.3999165,48.7300835,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Silesiusstraße', 'public_transport': 'stop_position'}",1608715915,9,96311178,2114458330,POINT (11.3999165 48.7300835)
11.3996875,48.7300442,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Silesiusstraße', 'public_transport': 'stop_position'}",1608715915,4,96311178,3828188289,POINT (11.3996875 48.7300442)
11.3971109,48.7295894,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hans-Böckler-Straße', 'public_transport': 'stop_position'}",1608715915,7,96311178,2114458314,POINT (11.3971109 48.7295894)
11.3961092,48.7301184,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hans-Böckler-Straße', 'public_transport': 'stop_position'}",1608715915,7,96311178,2114458318,POINT (11.3961092 48.7301184)
11.4242798,48.7379888,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Südfriedhof', 'public_transport': 'stop_position'}",1608715915,8,96311178,1852633217,POINT (11.4242798 48.7379888)
11.4244689,48.7380318,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Südfriedhof', 'public_transport': 'stop_position'}",1608715915,3,96311178,3829475561,POINT (11.4244689 48.7380318)
11.4229099,48.7819584,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Audi AG - S40', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position'}",1643917217,9,116978151,5923859690,POINT (11.4229099 48.7819584)
11.4771995,48.7497725,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kälberschüttstraße', 'public_transport': 'stop_position'}",1640689552,11,115464796,1757124316,POINT (11.4771995 48.7497725)
11.4772395,48.7497798,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'IN Campus', 'public_transport': 'stop_position'}",1640689552,3,115464796,9051744923,POINT (11.4772395 48.7497798)
11.4765912,48.7530696,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Altwasserweg', 'old_name': 'Altwasserweg / Lebenshilfe', 'public_transport': 'stop_position'}",1609319892,11,96654497,308900385,POINT (11.4765912 48.7530696)
11.4319061,48.7730299,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '3', 'name': 'Nordbahnhof / West', 'public_transport': 'stop_position'}",1609676152,15,96843664,321585258,POINT (11.4319061 48.7730299)
11.4328087,48.7722854,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '9', 'name': 'Nordbahnhof / West', 'public_transport': 'stop_position', 'route_ref': 'Fernbusse (Flixbuslinien 128, 189, 283, N86, N1304)'}",1634708178,14,112725694,5659547355,POINT (11.4328087 48.7722854)
11.4322051,48.7725688,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': '6', 'name': 'Nordbahnhof / West', 'public_transport': 'stop_position'}",1609676152,9,96843664,2130989481,POINT (11.4322051 48.7725688)
11.4078773,48.7227164,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Argulastraße', 'public_transport': 'stop_position'}",1609259802,2,96615678,3884835378,POINT (11.4078773 48.7227164)
11.4957735,48.7763476,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Äußere Mühle', 'public_transport': 'stop_position'}",1609024908,3,96468964,4853814599,POINT (11.4957735 48.7763476)
11.4069816,48.8110234,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kipfenberger Straße', 'public_transport': 'stop_position'}",1648532201,1,119049970,9620031360,POINT (11.4069816 48.8110234)
11.4068509,48.8106141,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Kipfenberger Straße', 'public_transport': 'stop_position'}",1648532201,6,119049970,2112486782,POINT (11.4068509 48.8106141)
11.4062824,48.8070363,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Adlmannsberger Weg', 'public_transport': 'stop_position'}",1608734998,5,96333441,2112486762,POINT (11.4062824 48.8070363)
11.4058417,48.806454,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Adlmannsberger Weg', 'public_transport': 'stop_position'}",1647946576,8,118773362,369762242,POINT (11.4058417 48.806454)
11.4297941,48.7543574,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Haunwöhrer Straße', 'network': 'Verkehrsverbund Großraum Ingolstadt', 'network:guid': 'DE-BY-VGI', 'network:short': 'VGI', 'network:wikidata': 'Q99937594', 'operator': 'INVG', 'public_transport': 'stop_position'}",1649950285,6,119718441,1834196098,POINT (11.4297941 48.7543574)
11.4112427,48.7631989,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Brodmühlweg', 'public_transport': 'stop_position'}",1609152581,5,96528965,2119574921,POINT (11.4112427 48.7631989)
11.4096827,48.760224,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Linnéstraße', 'public_transport': 'stop_position'}",1609152581,6,96528965,1649583076,POINT (11.4096827 48.760224)
11.4093085,48.7598766,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Linnéstraße', 'public_transport': 'stop_position'}",1609152581,7,96528965,1649583052,POINT (11.4093085 48.7598766)
11.4092333,48.7918525,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': 'D', 'name': 'Audi AG - T32/D', 'network': 'Audi AG', 'operator': 'Audi AG', 'public_transport': 'stop_position', 'ref': 'D'}",1668191933,9,128788754,1862846850,POINT (11.4092333 48.7918525)
